OrgFrstDriver,DesFrstDriver
1245221,371378
1456944,593795
915662,879887
842901,9080
1490994,114260
680106,690133
766640,94693
451285,1336841
106518,876031
424692,1362219
245343,256635
201711,201701
644268,662192
1409755,1490424
1279258,705705
722969,295126
1244164,728308
1488557,1495511
488325,53395
225407,1424027
862000,548048
1474794,436168
603840,1424617
844783,530199
683845,797885
340978,807788
339298,339282
771384,875338
84318,93108
717428,1392573
218532,729524
390255,1289258
1451743,221856
1242187,151429
1414371,1372879
101036,1347563
700260,1346254
1462379,905682
898718,67234
1286616,701377
172189,1305935
293389,733331
839557,898169
1303294,1454198
402753,720028
855937,212666
96865,70754
776107,21480
253048,784801
713731,163655
886644,1385980
1070674,406159
889598,502341
323700,1292620
362531,854231
1409916,1369683
331041,1380623
365616,365844
200259,181475
727652,441438
1382536,254996
1446387,93663
428980,1378041
320404,1252095
1165590,1233139
1298217,37798
6101,1345311
1442337,1470865
579881,14760
1337086,842609
264595,848732
1342636,752190
631517,1314359
197054,765154
642393,641500
1232818,1250256
1503398,372572
105957,81127
134308,751998
101625,1269898
1311100,415518
256223,710549
314778,312623
806770,1468582
66562,1260935
1340095,49571
915078,304373
970443,319574
719084,374511
1239218,555679
851757,1327255
124494,1321381
1369212,81090
96157,90155
507045,495113
668563,1275520
909606,1247581
44601,827202
552989,1421707
158616,135955
1254452,350913
699814,856338
362904,370700
1431069,1498922
1400731,1433476
109973,716883
544895,547894
1321917,909392
1319127,787917
620813,528877
851003,213645
1324806,1408985
716720,832887
5779,22605
1348438,719664
1322954,766065
1330834,606836
1435897,583408
478627,481796
1461678,1288588
105378,101421
886524,860809
1246455,839952
51773,889223
1340397,766358
461806,747257
392248,714241
59389,57204
97339,762931
1446231,1380969
106395,104716
319111,1395709
525841,524808
376993,385459
825734,1259339
916407,1335803
453605,871066
1250840,1439782
651971,775335
810092,585018
537963,532002
658481,940786
1326290,1264669
140466,116996
1362785,1432150
309038,1266621
1313463,64553
1427597,806645
82859,82831
392540,746035
855952,1465039
1447285,495834
809648,454552
1333800,442856
26944,836595
704231,1418638
1483689,101688
1290383,1289373
1437805,680394
1390031,1341182
562534,251238
883887,134487
1239079,620002
577795,477636
971977,664577
1480313,792901
259382,256186
247023,1467914
761266,486066
912928,795405
760427,472044
1275522,595503
1436108,1428190
1491159,1267799
429366,410287
389264,421677
481039,486422
1290036,683908
1434147,374794
75388,865573
354928,1272706
824042,1417490
594146,610856
1215559,733631
132777,135353
622511,617601
11158,14529
702821,430054
249531,676935
165992,246944
1415000,162274
93467,724429
1458093,1248751
21427,29605
577595,433292
755946,3398
281424,1292508
1494120,6131
186109,185473
175746,703270
1471471,861412
859696,1339283
551471,848450
1071240,639330
1403209,159085
477158,833354
1425540,1414371
151065,156413
98163,100617
709176,1440505
1328493,1414629
867591,1407807
632882,836148
1481506,214762
75020,1294111
495399,497142
845857,835858
311211,692243
1234355,679312
767969,101976
1273601,500191
762385,832685
361761,364342
708667,873365
288887,722355
393071,757505
1416650,539320
324459,315805
649618,1338573
1502263,434303
886356,412573
1331967,1259123
710706,883603
1276683,1276719
547210,558619
806675,357520
558753,556156
855347,1356183
308416,299024
505694,1379508
746478,265350
940685,978684
1269668,967103
345976,881860
925757,372084
89651,821959
842058,1462255
1337895,915545
688212,687212
707404,293877
1488336,1304444
264210,54968
1450834,1248641
352493,345276
548288,1386881
279151,1046155
1499853,1465195
1494427,1279355
427258,736164
248868,258429
1262653,380928
35751,11484
1404162,156803
1072466,152075
1418990,909205
374919,788472
307166,1388283
652378,262758
1419295,847375
826474,728922
19473,92070
885912,51367
675928,725033
715688,257229
1240535,1475360
1405803,1341724
1244777,1319292
102162,889679
192725,185862
758981,266035
962778,243506
1329916,1421821
527817,820068
707744,1390856
1455683,1366969
1434286,1332940
1367874,1256762
275199,268181
66728,1437713
621069,1259061
1455025,1426020
678415,528334
1280053,683853
39403,1284186
421253,415249
675925,1333557
128366,120300
3131,11507
669819,1284433
612062,1380783
1327679,110101
359621,576636
306196,805563
1451288,1470074
939664,916007
95382,825116
1238864,283952
1381585,775609
226129,215019
1297096,788555
33106,168105
1323706,866672
1264735,898178
1313757,1457192
967768,265131
544461,1459329
283177,286174
1254216,376120
431846,426583
131653,132609
773647,38610
1327658,826672
399035,399160
416847,675392
1435771,75449
242056,1250840
135349,1416738
274784,595707
843426,35962
1491688,76089
166573,562118
112708,1252219
657541,651321
1353377,872343
973015,326478
1451228,520719
1362754,566366
715462,666582
640207,596757
1312391,1440022
1365300,819810
1419032,840837
974692,263095
299572,298566
445,12443
1414529,1233809
279140,826275
970197,1339777
170956,160332
1434657,973477
282877,283100
547038,808449
1455734,1365279
581717,569336
607858,603556
578615,564705
685584,1335752
650188,1473672
222844,238966
908354,168284
771297,315337
130757,1290633
1428615,99890
1290215,847088
719107,126359
529937,527981
757911,461385
496108,37801
157494,1315954
259069,257969
297454,1366794
407414,1501353
1453867,1458517
356932,352419
270929,798243
1337963,590036
460577,583129
1296320,813948
98976,1432653
426598,573172
652281,268974
441879,1409978
815083,532356
710493,1362922
1361685,500335
262768,274957
430670,434995
841148,649492
752764,1450905
82294,26440
352325,1337895
1412900,1255257
1289083,468086
1489513,1368018
1366406,71706
1264451,661878
940368,230308
1397609,1421007
280742,1353261
703328,726005
263781,1490185
1358174,1239993
830926,849374
357445,329787
433097,428298
1264060,718437
682205,295038
1360100,99288
1233387,662786
1326681,1237838
397329,1328185
584214,755403
230421,1349387
455287,1357886
1456422,686360
1330240,181067
889679,101243
841841,1399485
178900,887960
119847,255945
318732,771292
91742,669530
1465690,1402259
835125,134884
693437,692957
945664,858725
1290668,162631
1365970,25287
1229997,640948
782360,677238
785890,2781
1450862,481122
1269770,188945
343947,1472309
1419029,1304039
853301,560519
431383,743272
480209,1329732
811351,350732
402998,181142
412811,415569
742523,721832
355687,347081
1386334,1440503
1134310,344255
604011,604012
259381,243112
759225,421037
597289,1349619
317259,860074
345487,1458023
396300,1464933
333574,719723
47202,37808
664565,667569
1489428,37808
205631,1443038
838652,599065
635364,1342122
337908,314363
802479,664410
742341,647113
1261174,367624
172453,765303
766308,742597
1255451,511057
1344330,506142
629812,600560
755128,809338
78816,1487246
1257885,41100
780909,1319139
306224,968171
1319835,1392956
299568,771381
503406,1366057
417758,879282
1449563,412053
489851,818834
755255,940598
1349486,1500273
863662,687819
169419,910235
217955,765076
217100,1262004
1427901,294813
1468811,1269813
870271,1376096
263764,1291245
913403,1484706
1385915,219162
833670,733513
551867,555973
1435475,830478
339764,737634
1339511,747711
795087,218595
190869,1486972
731338,810518
474382,472995
888179,156121
523404,522430
860290,742705
1401908,1357543
584204,577921
232638,1410457
283911,1377750
1476832,1379937
1433174,718633
542189,587217
884817,665261
125409,90674
128205,164727
363491,844799
742274,741289
718709,717731
241964,1395603
295311,306979
263549,264527
439633,1254981
329135,341535
1273844,1401719
757995,258314
717599,710303
544882,33816
1306768,33413
1460831,1270822
472651,1285721
1338600,1416191
829254,809979
222694,46132
52787,1415234
826672,716363
1310579,674808
709375,1311361
16763,591949
1359676,74315
507731,22862
771189,1335955
176594,1325515
1019,191883
1435517,320448
832817,1323814
1279216,1097321
1366384,1466412
97327,80680
1500855,341551
1071175,652930
973095,478615
85468,972174
710413,149248
59338,575731
802231,485658
1433032,1393643
310470,317880
510667,1236966
1276061,886621
344846,29115
815155,868484
518129,497980
739194,1261174
1249965,518837
742660,1439087
18622,1260366
856843,710074
843067,145606
684449,1355816
702970,1259311
698636,366520
876920,1400576
1259244,826055
830814,717002
165930,171127
673972,682800
906895,1345360
1134459,1335148
588422,10779
1288407,1429067
1327355,508799
1465889,612670
1422723,686264
141073,145184
974693,1375787
826870,824705
742868,763581
1415427,821703
1287709,1261114
67160,56314
738533,738534
535798,881995
771193,614946
1439716,1376307
602486,604549
888282,1416247
1265005,577776
577052,1299785
768038,101928
1266219,1398265
789312,191055
861593,402680
1304592,1477394
1366969,1455683
1479043,887812
565210,565196
317405,1327499
3020,25162
1310295,1469857
1372458,1430791
1315806,263184
654252,662183
1453850,712185
1352547,566373
333574,306222
1411092,855173
626702,1330309
1323243,33106
623823,607699
1359610,623892
828416,559370
558591,818421
354398,1299719
263381,260824
576676,1334745
1387680,537963
1293947,190356
389122,407009
338759,322814
1234541,366472
88976,1343933
696648,725883
557248,1503392
1411560,657244
971273,243536
240864,228172
1271542,694814
377097,391669
860651,1332099
758854,1279041
1310218,544553
332110,1239041
47997,46018
171789,225754
1490903,80389
360049,1435982
616177,1488056
240976,1460310
286473,1415112
303765,307420
363987,370819
1458202,1294864
1323735,139314
1414196,1263799
1337733,879704
981105,1306195
233910,925760
692186,692220
238597,228182
363537,372817
1102814,716920
577644,589792
1266560,325291
1414239,836366
595104,603000
834124,1339161
852448,145916
789336,1325243
1336298,619604
1404463,911168
870335,397295
829393,121605
722634,23153
723758,1383348
693818,172200
450639,1466211
886524,363435
303727,1492909
368099,851206
335100,334898
398023,1307839
887260,850117
299854,673247
168683,941298
565218,1242321
1426253,945684
69795,788422
1326837,611601
725241,735440
764801,721245
36290,840837
92736,1361704
1334662,1358364
1427742,307914
717424,38951
532199,538483
1312164,1396243
881049,241618
936121,119994
1251925,1494285
917005,1207787
1444917,62469
1349288,599824
23584,1363380
1450035,787619
388769,906158
1471880,485228
907483,855290
325935,317499
188710,1069480
1436417,1446349
339336,334023
923844,1498627
643543,968445
888533,412046
1268318,116241
473147,760776
1328099,517345
411054,420094
31048,1473931
1475465,1433307
1272885,822570
735042,732626
1255517,1286095
763244,27772
621185,1275693
409440,401256
311364,356197
797623,68695
1353159,1378873
797981,727652
830593,35776
37808,30207
182895,185591
1401720,1474359
857031,1310699
90118,82888
297392,294697
646174,656280
598964,598002
1331641,730257
1366337,314907
332387,1442780
812660,1502744
133144,256454
1464479,39401
598260,1363143
1324778,968461
45180,35805
1289327,225862
729248,239214
406360,1407526
1253142,822570
1245873,254138
1315734,760141
1431348,1069419
1270844,126654
800529,477866
293295,283946
120656,104820
1422728,1293466
542046,630632
1253627,1258726
909740,570089
1327928,872382
1327316,299132
727429,841311
1340048,1322954
1484773,970670
1388400,1406990
880866,843195
1350819,260286
827991,918039
579062,1322351
1334973,662246
308346,1333455
646332,1421132
745226,1310985
1445658,775449
1419560,503218
701818,181749
30859,708038
1499416,1244039
1334886,1407095
1248504,1248381
322022,1347407
785536,1383962
1376490,11484
19278,467441
1333768,1331166
1473465,861284
867909,876567
737836,203883
1312619,93459
215030,223083
77965,757551
1241999,640245
1466981,1467453
1338928,1298126
554574,1395705
840347,610811
427152,1435168
1476863,1256249
95062,1441861
400213,802347
1472596,1498999
621907,686480
115783,1422552
32339,46787
930901,1402190
546909,894334
220425,1363518
723011,748760
860606,9638
767579,86326
461515,786554
203036,343947
1442220,1473156
595644,974363
512361,1389242
694803,790572
341114,722982
798860,768722
940926,1265619
160198,651081
371875,1307507
503139,627649
75739,1452972
256619,1315951
701178,1485672
126197,919163
1267510,859358
1435168,806084
718569,507283
1237397,413951
876633,715788
1241412,1250562
1355233,907729
30207,2369
852154,1255514
615709,1444917
1244082,181780
1112422,345602
849699,213510
1491215,881969
317262,616902
294849,296574
1229754,254242
485786,1393437
1473075,625114
1281790,592758
370897,969622
754512,401031
223833,211761
361391,679351
1260777,1430443
533908,655855
244187,1279861
626694,631608
850278,1413654
1230651,249939
710880,1475569
626018,940595
916487,1281253
161192,830152
731097,94533
1393612,663022
912789,387402
1349283,914454
1391861,212141
408753,257
765292,759982
1256766,870527
556102,2781
677946,764908
600675,595619
751173,252662
1296015,868309
387466,1466249
529633,808449
1451879,1361408
96026,81518
125811,636533
322978,330392
1253914,655621
622290,600386
875748,415206
901399,387413
681048,856612
869750,214145
63956,64061
546736,874926
1273337,1387639
868148,502084
90539,343217
736931,755754
736661,1395886
127484,1347483
105966,427322
1234307,429356
368376,746020
308090,1491636
1176818,1381111
898726,811253
1456708,901447
554151,663526
1369478,1394057
788766,940423
1444589,806810
72429,1339822
791115,1263795
152051,1295916
1366742,600388
56908,48315
654023,1449841
303229,1321279
379028,869863
1318413,1331236
697180,696173
359915,665270
332751,336255
1491289,127940
231449,169697
333700,334696
1398543,1246672
865814,527941
876268,1412354
1367172,1093667
1500378,1499626
722280,753893
1237205,696576
236822,1354930
689435,678892
591289,840212
87478,1490276
425364,809657
414888,316876
116402,105795
1311100,440199
1400046,805562
1252205,784375
593616,1317633
58763,63372
774113,309019
152184,641532
1322626,321662
508049,592649
518172,522133
349946,362368
1284884,550159
1241406,915016
1311224,129951
306791,1427760
1479045,131973
1265212,1323651
781575,886361
419188,408919
36053,1312480
309925,294523
1335997,473955
756272,1457359
690303,238383
395595,420446
1386123,485204
631157,809327
311241,314592
70504,1262070
1343356,806852
599798,859468
419935,1401765
313851,1302198
395233,843337
1385184,596180
1480886,1346816
536186,657535
177833,1444544
1279274,36634
1341927,585616
889499,642445
251618,64847
636011,901889
154346,166920
1445014,849843
31048,51550
1497728,796812
1110238,556102
262153,637105
123949,238535
823754,379314
60351,1325142
133520,122064
442356,702821
713576,1437406
304739,295327
1300780,366622
1273345,608859
1428701,574368
701558,830237
802674,1462066
941010,606447
1431921,112529
714319,674450
1343273,41412
423404,1413528
885516,642543
527591,1316121
757594,1430089
